MouseID,Timepoint,Age_at_S1K,Qall,YFP+,YFP+.Ki67+,YFP-,YFP-.Ki67+,population,organ,YFP+frac,YFP+.Ki67+frac,YFP-frac,YFP-.Ki67+frac,Ki67+frac,YFP+.Ki67-,YFP-.Ki67-
BPS1-02245,22,92,1028.95322939866,351.893095768374,60.1336302895323,677.06013363029,120.267260579065,4EM.CD69+CD103-,SK,0.341991341991342,0.170886075949367,0.658008658008658,0.177631578947368,0.175324675324675,291.759465478842,556.792873051225
BPS1-02240,22,92,296.465222348917,133.979475484607,14.2531356898518,162.48574686431,31.3568985176739,4EM.CD69+CD103-,SK,0.451923076923077,0.106382978723404,0.548076923076923,0.192982456140351,0.153846153846154,119.726339794755,131.128848346636
BPS1-02245,22,92,701.559020044543,351.893095768374,37.8619153674833,349.665924276169,91.3140311804009,4EM.CD69-CD103+,SK,0.501587301587302,0.107594936708861,0.498412698412698,0.261146496815287,0.184126984126984,314.031180400891,258.351893095768
BPS1-02240,22,92,171.037628278221,62.7137970353478,5.70125427594071,108.323831242873,8.55188141391106,4EM.CD69-CD103+,SK,0.366666666666667,0.090909090909091,0.633333333333333,0.078947368421053,0.083333333333333,57.0125427594071,99.7719498289624
BPS1-02124,28,122,3020.1972757163,1021.60638797558,138.562705495538,1998.59088774072,281.822451855331,4EM,SK,0.338258164852255,0.135632183908046,0.661741835147745,0.141010575793185,0.139191290824261,883.043682480038,1716.76843588539
BPS1-02128,28,122,6718.97289586305,2239.65763195435,328.102710413695,4479.3152639087,670.470756062768,4EM,SK,0.333333333333333,0.146496815286624,0.666666666666667,0.14968152866242,0.148619957537155,1911.55492154066,3808.84450784593
BPS1-02128,28,122,3466.47646219686,1298.1455064194,142.65335235378,2168.33095577746,242.510699001427,4EM.CD69+CD103+,SK,0.374485596707819,0.10989010989011,0.625514403292181,0.111842105263158,0.111111111111111,1155.49215406562,1925.82025677603
BPS1-02124,28,122,230.15500234852,79.8496946923438,9.39408172851104,150.305307656177,9.39408172851104,4EM.CD69-CD103+,SK,0.346938775510204,0.117647058823529,0.653061224489796,0.0625,0.081632653061225,70.4556129638328,140.911225927666
BPS1-02124,28,122,1676.84358853922,582.433067167684,63.4100516674495,1094.41052137154,122.123062470643,4EM.CD69+CD103+,SK,0.34733893557423,0.108870967741935,0.65266106442577,0.111587982832618,0.110644257703081,519.023015500235,972.287458900892
BPS1-02124,28,122,575.387505871301,171.441991545326,30.5307656176609,403.945514325975,77.5011742602161,4EM.CD69-,SK,0.297959183673469,0.178082191780822,0.702040816326531,0.191860465116279,0.187755102040816,140.911225927666,326.444340065759
BPS1-02128,28,122,1369.47218259629,413.694721825963,71.3266761768902,955.777460770328,199.714693295292,4EM.CD69-,SK,0.302083333333333,0.172413793103448,0.697916666666667,0.208955223880597,0.197916666666667,342.368045649073,756.062767475036
BPS1-02128,28,122,684.736091298146,171.184022824536,42.7960057061341,513.552068473609,142.65335235378,4EM.CD69-CD103-,SK,0.25,0.25,0.75,0.277777777777778,0.270833333333333,128.388017118402,370.898716119829
BPS1-02128,28,122,684.736091298146,242.510699001427,28.5306704707561,442.225392296719,57.0613409415121,4EM.CD69-CD103+,SK,0.354166666666667,0.117647058823529,0.645833333333333,0.129032258064516,0.125,213.98002853067,385.164051355207
BPS1-02124,28,122,345.232503522781,91.5922968529826,21.1366838891498,253.640206669798,68.107092531705,4EM.CD69-CD103-,SK,0.26530612244898,0.230769230769231,0.73469387755102,0.268518518518518,0.258503401360544,70.4556129638328,185.533114138093
BPS1-02124,28,122,2444.809769845,883.043682480038,112.728980742132,1561.76608736496,199.62423673086,4EM.CD69+,SK,0.3611911623439,0.127659574468085,0.6388088376561,0.12781954887218,0.12776176753122,770.314701737905,1362.1418506341
BPS1-02128,28,122,5349.50071326676,2011.4122681883,256.776034236805,3338.08844507846,470.756062767475,4EM.CD69+,SK,0.376,0.127659574468085,0.624,0.141025641025641,0.136,1754.6362339515,2867.33238231098
BPS1-02128,28,122,1883.0242510699,713.266761768902,114.122681883024,1169.757489301,228.245363766049,4EM.CD69+CD103-,SK,0.378787878787879,0.16,0.621212121212121,0.195121951219512,0.181818181818182,599.144079885877,941.51212553495
BPS1-02124,28,122,767.966181305777,300.610615312353,49.318929074683,467.355565993424,77.5011742602161,4EM.CD69+CD103-,SK,0.391437308868502,0.1640625,0.608562691131498,0.165829145728643,0.165137614678899,251.29168623767,389.854391733208
BPS1-02130,40,134,4324.71964895173,1743.05216967333,224.28083861531,2581.6674792784,321.794246708922,4EM.CD69+,SK,0.40304396843292,0.128671328671329,0.59695603156708,0.124645892351275,0.126268320180383,1518.77133105802,2259.87323256948
BPS1-02129,40,134,2808.27163645647,1199.8978810314,155.731427112586,1608.37375542507,191.473066122032,4EM.CD69+,SK,0.427272727272727,0.129787234042553,0.572727272727273,0.119047619047619,0.123636363636364,1044.16645391882,1416.90068930304
BPS1-02125,40,134,936.180779736777,240.874099826173,14.8994288552272,695.306679910603,91.8798112739012,4EM.CD69+,SK,0.257294429708223,0.061855670103093,0.742705570291777,0.132142857142857,0.114058355437666,225.974670970946,603.426868636702
BPS1-02125,40,134,672.957536627763,161.410479264962,7.44971442761361,511.547057362801,39.7318102806059,4EM.CD69+CD103+,SK,0.239852398523985,0.046153846153846,0.760147601476015,0.077669902912621,0.070110701107011,153.960764837348,471.815247082195
BPS1-02129,40,134,3655.85907582333,1559.86724534082,227.214705131478,2095.99183048251,288.486086290528,4EM,SK,0.426675977653631,0.145662847790507,0.573324022346369,0.137637028014616,0.141061452513966,1332.65254020934,1807.50574419198
BPS1-02125,40,134,141.544574124659,32.2820958529923,4.96647628507574,109.262478271666,34.7653339955302,4EM.CD69-CD103-,SK,0.228070175438596,0.153846153846154,0.771929824561403,0.318181818181818,0.280701754385965,27.3156195679166,74.4971442761361
BPS1-02130,40,134,1145.78254509995,468.064358849342,126.767430521697,677.718186250609,197.464651389566,4EM.CD69-,SK,0.408510638297872,0.270833333333333,0.591489361702128,0.29136690647482,0.282978723404255,341.296928327645,480.253534861043
BPS1-02129,40,134,847.587439366862,308.909880010212,66.3773295889712,538.67755935665,102.118968598417,4EM.CD69-,SK,0.364457831325301,0.214876033057851,0.635542168674699,0.18957345971564,0.198795180722892,242.532550421241,436.558590758233
BPS1-02125,40,134,288.055624534393,62.0809535634467,14.8994288552272,225.974670970946,62.0809535634467,4EM.CD69-,SK,0.21551724137931,0.24,0.78448275862069,0.274725274725275,0.267241379310345,47.1815247082195,163.893717407499
BPS1-02125,40,134,1224.23640427117,315.371244102309,32.2820958529923,908.86516016886,151.47752669481,4EM,SK,0.257606490872211,0.102362204724409,0.742393509127789,0.166666666666667,0.150101419878296,283.089148249317,757.38763347405
BPS1-02130,40,134,5470.50219405168,2289.12725499756,360.799609946368,3181.37493905412,509.507557289127,4EM,SK,0.418449197860963,0.157614483493078,0.581550802139037,0.160153256704981,0.159090909090909,1928.32764505119,2671.86738176499
BPS1-02129,40,134,426.346693898392,140.413581822824,33.1886647944856,285.933112075568,58.7184069440899,4EM.CD69-CD103-,SK,0.329341317365269,0.236363636363636,0.670658682634731,0.205357142857143,0.215568862275449,107.224917028338,227.214705131478
BPS1-02129,40,134,2144.49834056676,1016.08373755425,119.98978810314,1128.41460301251,122.542762318101,4EM.CD69+CD103+,SK,0.473809523809524,0.118090452261307,0.526190476190476,0.108597285067873,0.113095238095238,896.09394945111,1005.87184069441
BPS1-02130,40,134,2840.07801072647,1238.42028278888,141.394441735739,1601.65772793759,185.275475377864,4EM.CD69+CD103+,SK,0.436051502145923,0.114173228346457,0.563948497854077,0.115677321156773,0.115021459227468,1097.02584105314,1416.38225255973
BPS1-02125,40,134,146.511050409734,29.7988577104544,9.93295257015148,116.71219269928,27.3156195679166,4EM.CD69-CD103+,SK,0.203389830508475,0.333333333333333,0.796610169491526,0.234042553191489,0.254237288135593,19.865905140303,89.3965731313633
BPS1-02129,40,134,421.240745468471,168.496298187388,33.1886647944856,252.744447281082,43.4005616543273,4EM.CD69-CD103+,SK,0.4,0.196969696969697,0.6,0.171717171717172,0.181818181818182,135.307633392903,209.343885626755
BPS1-02130,40,134,441.248171623598,177.961969770843,58.5080448561677,263.286201852755,60.945880058508,4EM.CD69-CD103+,SK,0.403314917127072,0.328767123287671,0.596685082872928,0.231481481481481,0.270718232044199,119.453924914676,202.340321794247
BPS1-02130,40,134,1484.64163822526,504.631886884447,82.8863968795709,980.009751340809,136.518771331058,4EM.CD69+CD103-,SK,0.339901477832512,0.164251207729469,0.660098522167488,0.139303482587065,0.147783251231527,421.745490004876,843.490980009751
BPS1-02130,40,134,704.534373476353,290.102389078498,68.259385665529,414.431984397855,136.518771331058,4EM.CD69-CD103-,SK,0.411764705882353,0.235294117647059,0.588235294117647,0.329411764705882,0.290657439446367,221.843003412969,277.913213066797
BPS1-02125,40,134,263.223243109014,79.4636205612118,7.44971442761361,183.759622547802,52.1480009932953,4EM.CD69+CD103-,SK,0.30188679245283,0.09375,0.69811320754717,0.283783783783784,0.226415094339623,72.0139061335982,131.611621554507
BPS1-02129,40,134,663.773295889712,183.814143477151,35.741639009446,479.959152412561,68.9303038039316,4EM.CD69+CD103-,SK,0.276923076923077,0.194444444444444,0.723076923076923,0.143617021276596,0.157692307692308,148.072504467705,411.028848608629
BPS1-02126,67,161,330.320972265503,71.6734185104394,18.6974135244624,258.647553755064,43.6272982237457,4EM.CD69-CD103-,SK,0.216981132075472,0.260869565217391,0.783018867924528,0.168674698795181,0.188679245283019,52.9760049859769,215.020255531318
BPS1-02131,67,161,1408.19964349376,540.701128936423,118.83541295306,867.498514557338,103.980986333928,4EM.CD69+CD103-,SK,0.383966244725738,0.21978021978022,0.616033755274262,0.11986301369863,0.158227848101266,421.865715983363,763.517528223411
BPS1-02126,67,161,1084.44998441882,352.134621377376,96.6033032097227,732.315363041446,193.206606419445,4EM.CD69+CD103-,SK,0.324712643678161,0.274336283185841,0.675287356321839,0.263829787234043,0.267241379310345,255.531318167653,539.108756622001
BPS1-02126,67,161,663.758180118417,158.928014957931,37.3948270489249,504.830165160486,87.2545964474914,4EM.CD69-,SK,0.23943661971831,0.235294117647059,0.76056338028169,0.17283950617284,0.187793427230047,121.533187909006,417.575568712995
BPS1-02131,67,161,1054.66428995841,454.545454545455,92.0974450386215,600.118835412953,112.893642305407,4EM.CD69-,SK,0.430985915492958,0.202614379084967,0.569014084507042,0.188118811881188,0.194366197183099,362.448009506833,487.225193107546
BPS1-02131,67,161,576.351752822341,279.263220439691,53.475935828877,297.08853238265,47.534165181224,4EM.CD69-CD103+,SK,0.484536082474227,0.191489361702128,0.515463917525773,0.16,0.175257731958763,225.787284610814,249.554367201426
BPS1-02126,67,161,4082.26861950763,1611.09379869118,439.389217824868,2471.17482081645,401.994390775943,4EM.CD69+CD103+,SK,0.394656488549618,0.272727272727273,0.605343511450382,0.162673392181589,0.206106870229008,1171.70458086631,2069.18043004051
BPS1-02131,67,161,5612.00237670826,2967.91443850267,412.953060011884,2644.08793820559,199.049316696376,4EM.CD69+CD103+,SK,0.528851244044468,0.139139139139139,0.471148755955532,0.075280898876405,0.109052408681842,2554.96137849079,2445.03862150921
BPS1-02126,67,161,5166.71860392646,1963.22842006856,535.99252103459,3203.4901838579,595.200997195388,4EM.CD69+,SK,0.379975874547648,0.273015873015873,0.620024125452352,0.18579766536965,0.218938480096502,1427.23589903397,2608.28918666251
BPS1-02131,67,161,7020.20202020202,3508.6155674391,531.788472964944,3511.58645276292,303.030303030303,4EM.CD69+,SK,0.499788404570461,0.151566469093988,0.500211595429539,0.086294416243655,0.118916631400762,2976.82709447415,3208.55614973262
BPS1-02126,67,161,5830.47678404487,2119.04019943908,573.387348083515,3711.4365846058,682.455593642879,4EM,SK,0.363442009620524,0.270588235294118,0.636557990379476,0.183879093198992,0.215392838054516,1545.65285135556,3028.98099096292
BPS1-02131,67,161,478.312537136067,175.282234105764,38.6215092097445,303.030303030303,65.359477124183,4EM.CD69-CD103-,SK,0.366459627329192,0.220338983050847,0.633540372670807,0.215686274509804,0.217391304347826,136.660724896019,237.67082590612
BPS1-02126,67,161,333.437207852914,87.2545964474914,18.6974135244624,246.182611405422,43.6272982237457,4EM.CD69-CD103+,SK,0.261682242990654,0.214285714285714,0.738317757009346,0.177215189873418,0.186915887850467,68.557182923029,202.555313181677
BPS1-02131,67,161,8074.86631016043,3963.16102198455,623.885918003565,4111.70528817588,415.92394533571,4EM,SK,0.490802060338484,0.157421289355322,0.509197939661516,0.101156069364162,0.128771155261221,3339.27510398099,3695.78134284017
