MouseID,Age_at_SK1,Days_post_treatment,mT+,mT-,mT+.Ki67+,mT-.Ki67+,population,organ,Qall,mT+frac,mT+.Ki67+frac,mT-frac,mT-.Ki67+frac,Ki67+frac,mT+.Ki67-,mT-.Ki67-
BPS1-02173,104,22.0,64.45672191528544,92.08103130755066,0.0,0.0,4EM.CD69-,SK,156.5377532228361,0.41176470588235287,0.0,0.5882352941176471,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,19.444444444444443,16.66666666666667,0.0,0.0,4EM.CD69-CD103+,SK,36.111111111111114,0.5384615384615383,0.0,0.4615384615384616,0.0,0.0,0.0,0.0
BPS1-02172,104,22.0,438.8888888888889,255.55555555555554,0.0,0.0,4EM,SK,694.4444444444445,0.632,0.0,0.368,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,12.277470841006753,18.41620626151013,0.0,0.0,4EM.CD69-CD103+,SK,30.693677102516883,0.4,0.0,0.6,0.0,0.0,0.0,0.0
BPS1-02173,104,22.0,331.49171270718233,144.2602823818293,0.0,0.0,4EM.CD69+CD103+,SK,475.75199508901164,0.6967741935483871,0.0,0.30322580645161284,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,5252.500609904855,2466.4552329836542,0.0,0.0,4EM.CD69+CD103+,SK,7718.955842888509,0.6804677623261695,0.0,0.31953223767383054,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,6474.7499390095145,3144.6694315686746,0.0,0.0,4EM,SK,9619.419370578189,0.673091554653817,0.0,0.3269084453461831,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,78.0678214198585,139.05830690412296,0.0,0.0,4EM.CD69-CD103-,SK,217.12612832398145,0.35955056179775285,0.0,0.6404494382022472,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,6279.580385459869,2781.166138082459,0.0,0.0,4EM.CD69+,SK,9060.746523542328,0.6930533117932149,0.0,0.3069466882067851,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,195.16955354964625,363.5032934862161,0.0,0.0,4EM.CD69-,SK,558.6728470358623,0.3493449781659389,0.0,0.6506550218340611,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,1027.0797755550134,314.7109050988047,0.0,0.0,4EM.CD69+CD103-,SK,1341.790680653818,0.7654545454545454,0.0,0.2345454545454546,0.0,0.0,0.0,0.0
BPS1-00704,63,36.0,117.10173212978775,224.44498658209318,0.0,0.0,4EM.CD69-CD103+,SK,341.54671871188094,0.34285714285714286,0.0,0.6571428571428571,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,701.1764705882354,247.0588235294117,0.0,0.0,4EM.CD69+,SK,948.2352941176471,0.7394540942928041,0.0,0.260545905707196,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,973.3237202595529,276.37587118481144,0.0,0.0,4EM.CD69+,SK,1249.6995914443644,0.7788461538461537,0.0,0.22115384615384623,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,254.11764705882354,82.35294117647061,0.0,0.0,4EM.CD69+CD103-,SK,336.47058823529414,0.7552447552447552,0.0,0.2447552447552448,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,427.78178322518625,108.14708002883924,0.0,0.0,4EM.CD69+CD103-,SK,535.9288632540255,0.7982062780269058,0.0,0.2017937219730942,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,28.83922134102379,12.01634222542658,0.0,0.0,4EM.CD69-CD103+,SK,40.85556356645037,0.7058823529411764,0.0,0.29411764705882354,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,84.11439557798606,67.29151646238886,0.0,0.0,4EM.CD69-,SK,151.40591204037491,0.5555555555555555,0.0,0.4444444444444445,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,75.29411764705883,101.17647058823529,0.0,0.0,4EM.CD69-,SK,176.47058823529412,0.4266666666666667,0.0,0.5733333333333334,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,447.05882352941177,164.70588235294116,0.0,0.0,4EM.CD69+CD103+,SK,611.7647058823529,0.7307692307692308,0.0,0.2692307692307692,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,55.27517423696227,55.27517423696227,0.0,0.0,4EM.CD69-CD103-,SK,110.55034847392454,0.5,0.0,0.5,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,51.76470588235294,65.88235294117646,0.0,0.0,4EM.CD69-CD103-,SK,117.6470588235294,0.44,0.0,0.5599999999999999,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,1057.438115837539,343.66738764720026,0.0,0.0,4EM,SK,1401.1055034847393,0.7547169811320754,0.0,0.24528301886792456,0.0,0.0,0.0,0.0
BPS1-00607,81,37.0,545.5419370343667,168.2287911559722,0.0,0.0,4EM.CD69+CD103+,SK,713.7707281903389,0.7643097643097642,0.0,0.23569023569023578,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,23.529411764705884,35.29411764705882,0.0,0.0,4EM.CD69-CD103+,SK,58.8235294117647,0.4,0.0,0.6,0.0,0.0,0.0,0.0
BPS1-00606,81,37.0,776.4705882352941,348.2352941176471,0.0,0.0,4EM,SK,1124.7058823529412,0.6903765690376569,0.0,0.30962343096234307,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,546.7235362543621,1539.3563396665377,0.0,0.0,4EM.CD69-,SK,2086.0798759208997,0.26208178438661706,0.0,0.737918215613383,0.0,0.0,0.0,0.0
BPS1,90,48.0,1729.472431574772,3022.610075366918,0.0,0.0,4EM.CD69-,SK,4752.08250694169,0.3639398998330551,0.0,0.6360601001669449,0.0,0.0,0.0,0.0
BPS1,90,48.0,1618.4053946846489,238.00079333597796,0.0,0.0,4EM.CD69+CD103+,SK,1856.4061880206268,0.8717948717948717,0.0,0.1282051282051283,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,2070.5699883675843,147.34393175649484,0.0,0.0,4EM.CD69+CD103+,SK,2217.913920124079,0.9335664335664335,0.0,0.06643356643356646,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,3656.4559906940676,240.40325707638613,0.0,0.0,4EM.CD69+,SK,3896.8592477704537,0.9383084577114428,0.0,0.061691542288557194,0.0,0.0,0.0,0.0
BPS1,90,48.0,2225.3074176913924,345.10115033716784,0.0,0.0,4EM.CD69+,SK,2570.4085680285602,0.8657407407407407,0.0,0.13425925925925927,0.0,0.0,0.0,0.0
BPS1,90,48.0,3954.779849266164,3367.7112257040862,0.0,0.0,4EM,SK,7322.49107497025,0.5400866738894907,0.0,0.4599133261105093,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,4203.17952694843,1779.7595967429233,0.0,0.0,4EM,SK,5982.939123691353,0.7025275437459495,0.0,0.2974724562540505,0.0,0.0,0.0,0.0
BPS1,90,48.0,448.2348274494248,2308.6076953589845,0.0,0.0,4EM.CD69-CD103-,SK,2756.8425228084093,0.16258992805755396,0.0,0.8374100719424461,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,217.13842574641333,1093.4470725087244,0.0,0.0,4EM.CD69-CD103-,SK,1310.5854982551377,0.16568047337278105,0.0,0.834319526627219,0.0,0.0,0.0,0.0
BPS1,90,48.0,606.9020230067433,107.10035700118999,0.0,0.0,4EM.CD69+CD103-,SK,714.0023800079333,0.85,0.0,0.15,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,1585.886002326483,93.05932531989151,0.0,0.0,4EM.CD69+CD103-,SK,1678.9453276463746,0.9445727482678984,0.0,0.05542725173210167,0.0,0.0,0.0,0.0
BPS1-00774,90,48.0,329.5851105079488,445.90926715781313,0.0,0.0,4EM.CD69-CD103+,SK,775.4943776657619,0.425,0.0,0.5750000000000001,0.0,0.0,0.0,0.0
BPS1,90,48.0,1281.2376041253472,714.0023800079332,0.0,0.0,4EM.CD69-CD103+,SK,1995.2399841332804,0.6421471172962228,0.0,0.3578528827037773,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,32.474561593418485,103.91859709893916,0.0,0.0,4EM.CD69-CD103+,SK,136.39315869235764,0.23809523809523808,0.0,0.7619047619047619,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,54.12426932236415,190.51742801472182,0.0,0.0,4EM.CD69-CD103-,SK,244.64169733708596,0.22123893805309736,0.0,0.7787610619469026,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,45.02740798747063,150.74393108848864,0.0,0.0,4EM.CD69-CD103-,SK,195.77133907595928,0.22999999999999998,0.0,0.77,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,859.4361785434612,1106.10806577917,0.0,0.0,4EM.CD69+,SK,1965.5442443226311,0.43725099601593626,0.0,0.5627490039840638,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,2035.0725265208919,1928.9889586490583,0.0,0.0,4EM,SK,3964.06148516995,0.5133806663025668,0.0,0.4866193336974331,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,931.8715740015662,1350.8222396241192,0.0,0.0,4EM,SK,2282.6938136256854,0.4082332761578044,0.0,0.5917667238421955,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,27.4079874706343,93.97024275646045,0.0,0.0,4EM.CD69-CD103+,SK,121.37823022709475,0.22580645161290325,0.0,0.7741935483870968,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,1948.4736956051092,1634.5529335353976,0.0,0.0,4EM.CD69+,SK,3583.026629140507,0.5438066465256797,0.0,0.45619335347432033,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,256.46045418950666,330.85356303837114,0.0,0.0,4EM.CD69+CD103-,SK,587.3140172278778,0.4366666666666667,0.0,0.5633333333333332,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,772.89456592336,549.9025763152197,0.0,0.0,4EM.CD69+CD103-,SK,1322.7971422385797,0.5842880523731587,0.0,0.4157119476268412,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,86.59883091578263,294.436025113661,0.0,0.0,4EM.CD69-,SK,381.03485602944363,0.22727272727272724,0.0,0.7727272727272728,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,72.43539545810494,244.71417384494907,0.0,0.0,4EM.CD69-,SK,317.149569303054,0.22839506172839508,0.0,0.7716049382716049,0.0,0.0,0.0,0.0
BPS1-00610,127,85.0,602.9757243539545,775.2545027407987,0.0,0.0,4EM.CD69+CD103+,SK,1378.2302270947532,0.4375,0.0,0.5625,0.0,0.0,0.0,0.0
BPS1-00739,127,85.0,1175.5791296817492,1084.6503572201777,0.0,0.0,4EM.CD69+CD103+,SK,2260.229486901927,0.5201149425287356,0.0,0.4798850574712644,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,378.46361793196667,1784.1856273935575,0.0,0.0,4EM.CD69-,SK,2162.649245325524,0.17499999999999996,0.0,0.8250000000000001,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,233.9309138609532,981.6353301268038,0.0,0.0,4EM.CD69-,SK,1215.566243987757,0.19244604316546762,0.0,0.8075539568345325,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,184.7262897048885,617.2561387699933,0.0,0.0,4EM.CD69-CD103+,SK,801.9824284748818,0.2303370786516854,0.0,0.7696629213483146,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,94.0096195889812,327.94053344993443,0.0,0.0,4EM.CD69-CD103+,SK,421.95015303891563,0.22279792746113988,0.0,0.7772020725388601,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,1366.4188893747266,1869.261040664626,0.0,0.0,4EM.CD69+CD103+,SK,3235.6799300393527,0.4222972972972973,0.0,0.5777027027027027,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,1662.5366073439964,3838.7024104528045,0.0,0.0,4EM.CD69+CD103+,SK,5501.239017796801,0.3022113022113022,0.0,0.6977886977886978,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,2111.9370354175776,3408.3952776563187,0.0,0.0,4EM,SK,5520.332313073896,0.3825742574257425,0.0,0.6174257425742574,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,193.73732822707817,1166.9294886235639,0.0,0.0,4EM.CD69-CD103-,SK,1360.6668168506421,0.14238410596026488,0.0,0.857615894039735,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,1878.0061215566243,2426.759947529515,0.0,0.0,4EM.CD69+,SK,4304.766069086139,0.4362620619603859,0.0,0.563737938039614,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,2383.419689119171,5158.819553953594,0.0,0.0,4EM.CD69+,SK,7542.239243072764,0.3160095579450418,0.0,0.6839904420549583,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,139.92129427197202,653.6947966768693,0.0,0.0,4EM.CD69-CD103-,SK,793.6160909488412,0.1763085399449036,0.0,0.8236914600550964,0.0,0.0,0.0,0.0
BPS1-00753,221,113.0,511.58723218189766,557.4989068648886,0.0,0.0,4EM.CD69+CD103-,SK,1069.0861390467862,0.47852760736196315,0.0,0.5214723926380368,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,720.8830817751746,1320.1171435007884,0.0,0.0,4EM.CD69+CD103-,SK,2041.000225275963,0.3532008830022075,0.0,0.6467991169977925,0.0,0.0,0.0,0.0
BPS1-00755,221,113.0,2761.8833070511378,6943.005181347151,0.0,0.0,4EM,SK,9704.888488398288,0.28458681522748375,0.0,0.7154131847725163,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,5233.949945593036,47116.430903155604,0.0,0.0,4EM,SK,52350.38084874864,0.09997921430056123,0.0,0.9000207856994388,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,6768.893756845564,57360.350492880614,0.0,0.0,4EM.CD69+,SK,64129.24424972618,0.10555081127241674,0.0,0.8944491887275833,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,1196.9532100108813,8579.978237214364,0.0,0.0,4EM.CD69+CD103-,SK,9776.931447225244,0.12242626599888703,0.0,0.877573734001113,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,1829.1347207009858,12990.142387732749,0.0,0.0,4EM.CD69+CD103-,SK,14819.277108433735,0.12342941611234294,0.0,0.8765705838876571,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,805.2230685527747,10217.627856365616,0.0,0.0,4EM.CD69-CD103-,SK,11022.85092491839,0.07305034550839092,0.0,0.9269496544916092,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,1235.038084874864,15859.630032644178,0.0,0.0,4EM.CD69-,SK,17094.668117519042,0.07224697644812221,0.0,0.9277530235518777,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,1664.841182913472,12475.355969331871,0.0,0.0,4EM.CD69-CD103-,SK,14140.197152245344,0.11773818745158793,0.0,0.882261812548412,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,887.1851040525739,7677.984665936472,0.0,0.0,4EM.CD69-CD103+,SK,8565.169769989046,0.10358056265984655,0.0,0.8964194373401534,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,429.8150163220892,5642.002176278564,0.0,0.0,4EM.CD69-CD103+,SK,6071.817192600653,0.07078853046594982,0.0,0.9292114695340502,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,9320.92004381161,77513.69112814896,0.0,0.0,4EM,SK,86834.61117196057,0.10734106962663975,0.0,0.8926589303733602,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,2801.9586507072904,22676.822633297063,0.0,0.0,4EM.CD69+CD103+,SK,25478.78128400435,0.10997224001708307,0.0,0.8900277599829169,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,4939.759036144578,44370.20810514787,0.0,0.0,4EM.CD69+CD103+,SK,49309.96714129244,0.1001776988005331,0.0,0.8998223011994669,0.0,0.0,0.0,0.0
BPS1-02201,461,405.0,2552.026286966046,20153.34063526834,0.0,0.0,4EM.CD69-,SK,22705.36692223439,0.11239749155812834,0.0,0.8876025084418716,0.0,0.0,0.0,0.0
BPS1-02202,461,405.0,3998.9118607181717,31256.80087051142,0.0,0.0,4EM.CD69+,SK,35255.71273122959,0.11342592592592593,0.0,0.886574074074074,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,8132.98271975958,18226.897069872277,0.0,0.0,4EM,SK,26359.879789631857,0.3085364115718968,0.0,0.6914635884281032,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,51.01039827349421,508.1420443398077,0.0,0.0,4EM.CD69-CD103-,SK,559.1524426133019,0.0912280701754386,0.0,0.9087719298245613,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,139.2976260545419,1338.0419854816557,0.0,0.0,4EM.CD69-,SK,1477.3396115361977,0.09428950863213813,0.0,0.9057104913678619,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,281.7430503380917,1198.3471074380166,0.0,0.0,4EM.CD69-CD103-,SK,1480.0901577761083,0.19035532994923857,0.0,0.8096446700507614,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,1265.4502648616833,8964.09652736904,0.0,0.0,4EM,SK,10229.546792230723,0.1237054085155351,0.0,0.8762945914844649,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,232.90758827948912,1314.8009015777611,0.0,0.0,4EM.CD69-CD103+,SK,1547.7084898572502,0.1504854368932039,0.0,0.8495145631067961,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,88.28722778104768,829.8999411418481,0.0,0.0,4EM.CD69-CD103+,SK,918.1871689228958,0.09615384615384616,0.0,0.9038461538461539,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,61.661225970257526,1969.5321001088141,0.0,0.0,4EM.CD69-CD103+,SK,2031.1933260790715,0.030357142857142857,0.0,0.9696428571428573,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,992.0203119332607,17591.585056220527,0.0,0.0,4EM.CD69+,SK,18583.60536815379,0.0533814775056114,0.0,0.9466185224943885,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,1126.1526388071416,7626.054541887384,0.0,0.0,4EM.CD69+,SK,8752.207180694526,0.1286707016364044,0.0,0.8713292983635956,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,514.6506386175809,2513.1480090157775,0.0,0.0,4EM.CD69-,SK,3027.7986476333585,0.16997518610421838,0.0,0.8300248138957815,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,1333.5837716003005,1720.510894064613,0.0,0.0,4EM.CD69+CD103-,SK,3054.0946656649135,0.4366543665436654,0.0,0.5633456334563346,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,74.35618425825172,1381.936887921654,0.0,0.0,4EM.CD69+CD103-,SK,1456.2930721799057,0.0510585305105853,0.0,0.9489414694894147,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,7618.332081141999,15713.749060856499,0.0,0.0,4EM.CD69+,SK,23332.081141998497,0.3265174690066012,0.0,0.6734825309933988,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,32.64417845484222,750.8161044613711,0.0,0.0,4EM.CD69-CD103-,SK,783.4602829162133,0.041666666666666664,0.0,0.9583333333333334,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,94.30540442509974,2720.348204570185,0.0,0.0,4EM.CD69-,SK,2814.6536089952847,0.03350515463917526,0.0,0.9664948453608248,0.0,0.0,0.0,0.0
BPS1-02203,467,411.0,6284.748309541698,13993.238166791885,0.0,0.0,4EM.CD69+CD103+,SK,20277.986476333583,0.30992960355687293,0.0,0.6900703964431271,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,986.8550127525996,6613.6943299980385,0.0,0.0,4EM.CD69+CD103+,SK,7600.549342750638,0.1298399586990191,0.0,0.8701600413009809,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,917.664127675009,16209.648168298874,0.0,0.0,4EM.CD69+CD103+,SK,17127.312295973883,0.05357899195256247,0.0,0.9464210080474376,0.0,0.0,0.0,0.0
BPS1-02204,467,411.0,139.2976260545419,1012.3602118893467,0.0,0.0,4EM.CD69+CD103-,SK,1151.6578379438886,0.12095400340715502,0.0,0.879045996592845,0.0,0.0,0.0,0.0
BPS1-02205,467,411.0,1086.3257163583605,20311.933260790713,0.0,0.0,4EM,SK,21398.258977149075,0.050767014153741845,0.0,0.949232985846258,0.0,0.0,0.0,0.0
